$begin 'SolutionData'
	Type='CoggingTorque'
	$begin 'Data'
		Datum(Dependent=0, Independent=0.031292)
		Datum(Dependent=1, Independent=0.093004)
		Datum(Dependent=2, Independent=0.15369)
		Datum(Dependent=3, Independent=0.213421)
		Datum(Dependent=4, Independent=0.271571)
		Datum(Dependent=5, Independent=0.328161)
		Datum(Dependent=6, Independent=0.383269)
		Datum(Dependent=7, Independent=0.435287)
		Datum(Dependent=8, Independent=0.483877)
		Datum(Dependent=9, Independent=0.529124)
		Datum(Dependent=10, Independent=0.570693)
		Datum(Dependent=11, Independent=0.60843)
		Datum(Dependent=12, Independent=0.642356)
		Datum(Dependent=13, Independent=0.671423)
		Datum(Dependent=14, Independent=0.695556)
		Datum(Dependent=15, Independent=0.715006)
		Datum(Dependent=16, Independent=0.729777)
		Datum(Dependent=17, Independent=0.739715)
		Datum(Dependent=18, Independent=0.74482)
		Datum(Dependent=19, Independent=0.745032)
		Datum(Dependent=20, Independent=0.740576)
		Datum(Dependent=21, Independent=0.7318170000000001)
		Datum(Dependent=22, Independent=0.718812)
		Datum(Dependent=23, Independent=0.701564)
		Datum(Dependent=24, Independent=0.680366)
		Datum(Dependent=25, Independent=0.656108)
		Datum(Dependent=26, Independent=0.629087)
		Datum(Dependent=27, Independent=0.599702)
		Datum(Dependent=28, Independent=0.568343)
		Datum(Dependent=29, Independent=0.535267)
		Datum(Dependent=30, Independent=0.501032)
		Datum(Dependent=31, Independent=0.466874)
		Datum(Dependent=32, Independent=0.432999)
		Datum(Dependent=33, Independent=0.399555)
		Datum(Dependent=34, Independent=0.367038)
		Datum(Dependent=35, Independent=0.335627)
		Datum(Dependent=36, Independent=0.305532)
		Datum(Dependent=37, Independent=0.277601)
		Datum(Dependent=38, Independent=0.25181)
		Datum(Dependent=39, Independent=0.227939)
		Datum(Dependent=40, Independent=0.206116)
		Datum(Dependent=41, Independent=0.186209)
		Datum(Dependent=42, Independent=0.167961)
		Datum(Dependent=43, Independent=0.151701)
		Datum(Dependent=44, Independent=0.137246)
		Datum(Dependent=45, Independent=0.124293)
		Datum(Dependent=46, Independent=0.11279)
		Datum(Dependent=47, Independent=0.102547)
		Datum(Dependent=48, Independent=0.09328599999999999)
		Datum(Dependent=49, Independent=0.08511299999999999)
		Datum(Dependent=50, Independent=0.07788299999999999)
		Datum(Dependent=51, Independent=0.07140199999999999)
		Datum(Dependent=52, Independent=0.065626)
		Datum(Dependent=53, Independent=0.060444)
		Datum(Dependent=54, Independent=0.055708)
		Datum(Dependent=55, Independent=0.051472)
		Datum(Dependent=56, Independent=0.047664)
		Datum(Dependent=57, Independent=0.044191)
		Datum(Dependent=58, Independent=0.041034)
		Datum(Dependent=59, Independent=0.038143)
		Datum(Dependent=60, Independent=0.03545)
		Datum(Dependent=61, Independent=0.032994)
		Datum(Dependent=62, Independent=0.030741)
		Datum(Dependent=63, Independent=0.028646)
		Datum(Dependent=64, Independent=0.026706)
		Datum(Dependent=65, Independent=0.024894)
		Datum(Dependent=66, Independent=0.023177)
		Datum(Dependent=67, Independent=0.021586)
		Datum(Dependent=68, Independent=0.020102)
		Datum(Dependent=69, Independent=0.018701)
		Datum(Dependent=70, Independent=0.017383)
		Datum(Dependent=71, Independent=0.016132)
		Datum(Dependent=72, Independent=0.014931)
		Datum(Dependent=73, Independent=0.013802)
		Datum(Dependent=74, Independent=0.012734)
		Datum(Dependent=75, Independent=0.011711)
		Datum(Dependent=76, Independent=0.010734)
		Datum(Dependent=77, Independent=0.009794000000000001)
		Datum(Dependent=78, Independent=0.008876999999999999)
		Datum(Dependent=79, Independent=0.008003)
		Datum(Dependent=80, Independent=0.007163)
		Datum(Dependent=81, Independent=0.006345)
		Datum(Dependent=82, Independent=0.005552)
		Datum(Dependent=83, Independent=0.004775)
		Datum(Dependent=84, Independent=0.004004)
		Datum(Dependent=85, Independent=0.003256)
		Datum(Dependent=86, Independent=0.002524)
		Datum(Dependent=87, Independent=0.001798)
		Datum(Dependent=88, Independent=0.00108)
		Datum(Dependent=89, Independent=0.000363)
		Datum(Dependent=90, Independent=-0.000363)
		Datum(Dependent=91, Independent=-0.00108)
		Datum(Dependent=92, Independent=-0.001798)
		Datum(Dependent=93, Independent=-0.002524)
		Datum(Dependent=94, Independent=-0.003256)
		Datum(Dependent=95, Independent=-0.004004)
		Datum(Dependent=96, Independent=-0.004775)
		Datum(Dependent=97, Independent=-0.005552)
		Datum(Dependent=98, Independent=-0.006345)
		Datum(Dependent=99, Independent=-0.007163)
		Datum(Dependent=100, Independent=-0.008003)
		Datum(Dependent=101, Independent=-0.008876999999999999)
		Datum(Dependent=102, Independent=-0.009794000000000001)
		Datum(Dependent=103, Independent=-0.010734)
		Datum(Dependent=104, Independent=-0.011711)
		Datum(Dependent=105, Independent=-0.012734)
		Datum(Dependent=106, Independent=-0.013802)
		Datum(Dependent=107, Independent=-0.014931)
		Datum(Dependent=108, Independent=-0.016132)
		Datum(Dependent=109, Independent=-0.017383)
		Datum(Dependent=110, Independent=-0.018701)
		Datum(Dependent=111, Independent=-0.020102)
		Datum(Dependent=112, Independent=-0.021586)
		Datum(Dependent=113, Independent=-0.023177)
		Datum(Dependent=114, Independent=-0.024894)
		Datum(Dependent=115, Independent=-0.026706)
		Datum(Dependent=116, Independent=-0.028646)
		Datum(Dependent=117, Independent=-0.030741)
		Datum(Dependent=118, Independent=-0.032994)
		Datum(Dependent=119, Independent=-0.03545)
		Datum(Dependent=120, Independent=-0.038143)
		Datum(Dependent=121, Independent=-0.041034)
		Datum(Dependent=122, Independent=-0.044191)
		Datum(Dependent=123, Independent=-0.047664)
		Datum(Dependent=124, Independent=-0.051472)
		Datum(Dependent=125, Independent=-0.055708)
		Datum(Dependent=126, Independent=-0.060444)
		Datum(Dependent=127, Independent=-0.065626)
		Datum(Dependent=128, Independent=-0.07140199999999999)
		Datum(Dependent=129, Independent=-0.07788299999999999)
		Datum(Dependent=130, Independent=-0.08511299999999999)
		Datum(Dependent=131, Independent=-0.09328599999999999)
		Datum(Dependent=132, Independent=-0.102547)
		Datum(Dependent=133, Independent=-0.11279)
		Datum(Dependent=134, Independent=-0.124293)
		Datum(Dependent=135, Independent=-0.137246)
		Datum(Dependent=136, Independent=-0.151701)
		Datum(Dependent=137, Independent=-0.167961)
		Datum(Dependent=138, Independent=-0.186209)
		Datum(Dependent=139, Independent=-0.206116)
		Datum(Dependent=140, Independent=-0.227939)
		Datum(Dependent=141, Independent=-0.25181)
		Datum(Dependent=142, Independent=-0.277601)
		Datum(Dependent=143, Independent=-0.305532)
		Datum(Dependent=144, Independent=-0.335627)
		Datum(Dependent=145, Independent=-0.367038)
		Datum(Dependent=146, Independent=-0.399555)
		Datum(Dependent=147, Independent=-0.432999)
		Datum(Dependent=148, Independent=-0.466874)
		Datum(Dependent=149, Independent=-0.501032)
		Datum(Dependent=150, Independent=-0.535267)
		Datum(Dependent=151, Independent=-0.568343)
		Datum(Dependent=152, Independent=-0.599702)
		Datum(Dependent=153, Independent=-0.629087)
		Datum(Dependent=154, Independent=-0.656108)
		Datum(Dependent=155, Independent=-0.680366)
		Datum(Dependent=156, Independent=-0.701564)
		Datum(Dependent=157, Independent=-0.718812)
		Datum(Dependent=158, Independent=-0.7318170000000001)
		Datum(Dependent=159, Independent=-0.740576)
		Datum(Dependent=160, Independent=-0.745032)
		Datum(Dependent=161, Independent=-0.74482)
		Datum(Dependent=162, Independent=-0.739715)
		Datum(Dependent=163, Independent=-0.729777)
		Datum(Dependent=164, Independent=-0.715006)
		Datum(Dependent=165, Independent=-0.695556)
		Datum(Dependent=166, Independent=-0.671423)
		Datum(Dependent=167, Independent=-0.642356)
		Datum(Dependent=168, Independent=-0.60843)
		Datum(Dependent=169, Independent=-0.570693)
		Datum(Dependent=170, Independent=-0.529124)
		Datum(Dependent=171, Independent=-0.483877)
		Datum(Dependent=172, Independent=-0.435287)
		Datum(Dependent=173, Independent=-0.383269)
		Datum(Dependent=174, Independent=-0.328161)
		Datum(Dependent=175, Independent=-0.271571)
		Datum(Dependent=176, Independent=-0.213421)
		Datum(Dependent=177, Independent=-0.15369)
		Datum(Dependent=178, Independent=-0.093004)
		Datum(Dependent=179, Independent=-0.031292)
		Datum(Dependent=180, Independent=0.031292)
		Datum(Dependent=181, Independent=0.093004)
		Datum(Dependent=182, Independent=0.15369)
		Datum(Dependent=183, Independent=0.213421)
		Datum(Dependent=184, Independent=0.271571)
		Datum(Dependent=185, Independent=0.328161)
		Datum(Dependent=186, Independent=0.383269)
		Datum(Dependent=187, Independent=0.435287)
		Datum(Dependent=188, Independent=0.483877)
		Datum(Dependent=189, Independent=0.529124)
		Datum(Dependent=190, Independent=0.570693)
		Datum(Dependent=191, Independent=0.60843)
		Datum(Dependent=192, Independent=0.642356)
		Datum(Dependent=193, Independent=0.671423)
		Datum(Dependent=194, Independent=0.695556)
		Datum(Dependent=195, Independent=0.715006)
		Datum(Dependent=196, Independent=0.729777)
		Datum(Dependent=197, Independent=0.739715)
		Datum(Dependent=198, Independent=0.74482)
		Datum(Dependent=199, Independent=0.745032)
		Datum(Dependent=200, Independent=0.740576)
		Datum(Dependent=201, Independent=0.7318170000000001)
		Datum(Dependent=202, Independent=0.718812)
		Datum(Dependent=203, Independent=0.701564)
		Datum(Dependent=204, Independent=0.680366)
		Datum(Dependent=205, Independent=0.656108)
		Datum(Dependent=206, Independent=0.629087)
		Datum(Dependent=207, Independent=0.599702)
		Datum(Dependent=208, Independent=0.568343)
		Datum(Dependent=209, Independent=0.535267)
		Datum(Dependent=210, Independent=0.501032)
		Datum(Dependent=211, Independent=0.466874)
		Datum(Dependent=212, Independent=0.432999)
		Datum(Dependent=213, Independent=0.399555)
		Datum(Dependent=214, Independent=0.367038)
		Datum(Dependent=215, Independent=0.335627)
		Datum(Dependent=216, Independent=0.305532)
		Datum(Dependent=217, Independent=0.277601)
		Datum(Dependent=218, Independent=0.25181)
		Datum(Dependent=219, Independent=0.227939)
		Datum(Dependent=220, Independent=0.206116)
		Datum(Dependent=221, Independent=0.186209)
		Datum(Dependent=222, Independent=0.167961)
		Datum(Dependent=223, Independent=0.151701)
		Datum(Dependent=224, Independent=0.137246)
		Datum(Dependent=225, Independent=0.124293)
		Datum(Dependent=226, Independent=0.11279)
		Datum(Dependent=227, Independent=0.102547)
		Datum(Dependent=228, Independent=0.09328599999999999)
		Datum(Dependent=229, Independent=0.08511299999999999)
		Datum(Dependent=230, Independent=0.07788299999999999)
		Datum(Dependent=231, Independent=0.07140199999999999)
		Datum(Dependent=232, Independent=0.065626)
		Datum(Dependent=233, Independent=0.060444)
		Datum(Dependent=234, Independent=0.055708)
		Datum(Dependent=235, Independent=0.051472)
		Datum(Dependent=236, Independent=0.047664)
		Datum(Dependent=237, Independent=0.044191)
		Datum(Dependent=238, Independent=0.041034)
		Datum(Dependent=239, Independent=0.038143)
		Datum(Dependent=240, Independent=0.03545)
		Datum(Dependent=241, Independent=0.032994)
		Datum(Dependent=242, Independent=0.030741)
		Datum(Dependent=243, Independent=0.028646)
		Datum(Dependent=244, Independent=0.026706)
